ArrivedTime,ExecutionTime(ms),,,,,,,,,,,
10/06/2020 14:01:39.157 ,22,,,,,,,,,,,
10/06/2020 14:01:12.653 ,22,,,,,,,,,,,
10/06/2020 14:01:59.998 ,0,,,,,,,,,,,
10/06/2020 14:01:42.143 ,0,,,,,,,,,,,
10/06/2020 14:01:34.906 ,0,,,,,,,,,,,
10/06/2020 14:00:55.100 ,25,,,,,,,,,,,
10/06/2020 14:01:55.671 ,23,,,,,,,,,,,
10/06/2020 14:01:16.133 ,23,,,,,,,,,,,
10/06/2020 14:01:28.459 ,21,,,,,,,,,,,
10/06/2020 14:01:22.350 ,22,,,,,,,,,,,
10/06/2020 14:01:43.936 ,22,,,,,,,,,,,
10/06/2020 14:01:52.610 ,18,,,,,,,,,,,
10/06/2020 14:00:10.357 ,116,,,,,,,,,,,
10/06/2020 14:02:44.493 ,0,,,,,,,,,,,
10/06/2020 14:02:51.472 ,0,,,,,,,,,,,
10/06/2020 14:01:56.300 ,21,,,,,,,,,,,
10/06/2020 14:02:31.357 ,1,,,,,,,,,,,
10/06/2020 14:01:18.469 ,20,,,,,,,,,,,
10/06/2020 14:01:23.098 ,23,,,,,,,,,,,
10/06/2020 14:02:07.173 ,0,,,,,,,,,,,
10/06/2020 14:02:21.075 ,0,,,,,,,,,,,
10/06/2020 14:01:25.226 ,22,,,,,,,,,,,
10/06/2020 14:01:36.234 ,23,,,,,,,,,,,
10/06/2020 14:02:25.238 ,22,,,,,,,,,,,
10/06/2020 14:01:44.655 ,24,,,,,,,,,,,
10/06/2020 14:01:49.654 ,5,,,,,,,,,,,
10/06/2020 14:02:45.749 ,1,,,,,,,,,,,
10/06/2020 14:02:07.740 ,22,,,,,,,,,,,
10/06/2020 14:02:44.716 ,10,,,,,,,,,,,
10/06/2020 14:02:35.134 ,2,,,,,,,,,,,
10/06/2020 14:01:59.830 ,22,,,,,,,,,,,
10/06/2020 14:01:52.990 ,22,,,,,,,,,,,
10/06/2020 14:02:04.846 ,24,,,,,,,,,,,
10/06/2020 14:02:48.074 ,0,,,,,,,,,,,
10/06/2020 14:02:05.551 ,21,,,,,,,,,,,
10/06/2020 14:02:50.325 ,2,,,,,,,,,,,
10/06/2020 14:02:11.612 ,22,,,,,,,,,,,
10/06/2020 14:02:54.292 ,0,,,,,,,,,,,
10/06/2020 14:02:14.259 ,0,,,,,,,,,,,
10/06/2020 14:02:28.481 ,24,,,,,,,,,,,
10/06/2020 14:02:33.759 ,21,,,,,,,,,,,
10/06/2020 14:02:27.706 ,0,,,,,,,,,,,
10/06/2020 14:02:19.997 ,1,,,,,,,,,,,
10/06/2020 14:02:55.339 ,6,,,,,,,,,,,
10/06/2020 14:02:57.643 ,0,,,,,,,,,,,
10/06/2020 14:03:01.476 ,1,,,,,,,,,,,
10/06/2020 14:02:57.463 ,2,,,,,,,,,,,
10/06/2020 14:02:58.495 ,4,,,,,,,,,,,
10/06/2020 14:02:02.408 ,22,,,,,,,,,,,
10/06/2020 14:01:59.403 ,20,,,,,,,,,,,
10/06/2020 14:02:19.441 ,3,,,,,,,,,,,
10/06/2020 14:00:26.910 ,141,,,,,,,,,,,
10/06/2020 14:02:42.407 ,0,,,,,,,,,,,
10/06/2020 14:02:30.934 ,0,,,,,,,,,,,
10/06/2020 14:00:06.550 ,127,,,,,,,,,,,
10/06/2020 14:02:30.622 ,4,,,,,,,,,,,
10/06/2020 14:02:44.012 ,25,,,,,,,,,,,
10/06/2020 14:03:26.968 ,0,,,,,,,,,,,
10/06/2020 14:02:22.516 ,24,,,,,,,,,,,
10/06/2020 14:02:41.496 ,0,,,,,,,,,,,
10/06/2020 14:02:37.870 ,0,,,,,,,,,,,
10/06/2020 14:01:59.303 ,21,,,,,,,,,,,
10/06/2020 14:02:23.940 ,23,,,,,,,,,,,
10/06/2020 14:03:14.347 ,2,,,,,,,,,,,
10/06/2020 14:02:52.395 ,22,,,,,,,,,,,
10/06/2020 14:00:07.194 ,121,,,,,,,,,,,
10/06/2020 14:01:29.080 ,0,,,,,,,,,,,
10/06/2020 14:02:57.879 ,1,,,,,,,,,,,
10/06/2020 14:02:24.597 ,24,,,,,,,,,,,
10/06/2020 14:02:34.657 ,0,,,,,,,,,,,
10/06/2020 14:02:37.060 ,2,,,,,,,,,,,
10/06/2020 14:00:08.544 ,176,,,,,,,,,,,
10/06/2020 14:02:33.375 ,21,,,,,,,,,,,
10/06/2020 14:02:13.298 ,25,,,,,,,,,,,
10/06/2020 14:02:34.908 ,21,,,,,,,,,,,
10/06/2020 14:02:52.317 ,21,,,,,,,,,,,
10/06/2020 14:00:36.531 ,134,,,,,,,,,,,
10/06/2020 14:03:23.185 ,4,,,,,,,,,,,
10/06/2020 14:02:44.791 ,3,,,,,,,,,,,
10/06/2020 14:02:48.912 ,1,,,,,,,,,,,
10/06/2020 14:03:01.902 ,3,,,,,,,,,,,
10/06/2020 14:02:26.699 ,22,,,,,,,,,,,
10/06/2020 14:02:42.838 ,0,,,,,,,,,,,
10/06/2020 14:02:07.249 ,2,,,,,,,,,,,
10/06/2020 14:02:24.656 ,20,,,,,,,,,,,
10/06/2020 14:03:11.118 ,1,,,,,,,,,,,
10/06/2020 14:02:21.375 ,3,,,,,,,,,,,
10/06/2020 14:02:48.085 ,22,,,,,,,,,,,
10/06/2020 14:02:55.814 ,4,,,,,,,,,,,
10/06/2020 14:02:50.073 ,23,,,,,,,,,,,
10/06/2020 14:03:41.272 ,0,,,,,,,,,,,
10/06/2020 14:00:27.915 ,186,,,,,,,,,,,
10/06/2020 14:02:53.314 ,22,,,,,,,,,,,
10/06/2020 14:02:48.785 ,0,,,,,,,,,,,
10/06/2020 14:02:49.155 ,20,,,,,,,,,,,
10/06/2020 14:02:21.797 ,22,,,,,,,,,,,
10/06/2020 14:03:09.069 ,0,,,,,,,,,,,
10/06/2020 14:03:02.344 ,22,,,,,,,,,,,
10/06/2020 14:02:36.342 ,22,,,,,,,,,,,
10/06/2020 14:03:07.382 ,0,,,,,,,,,,,
10/06/2020 13:59:54.666 ,209,,,,,,,,,,,
10/06/2020 14:02:45.908 ,21,,,,,,,,,,,
10/06/2020 14:02:25.828 ,22,,,,,,,,,,,
10/06/2020 14:03:12.990 ,4,,,,,,,,,,,
10/06/2020 14:03:01.967 ,2,,,,,,,,,,,
10/06/2020 14:02:59.766 ,1,,,,,,,,,,,
10/06/2020 14:03:49.973 ,0,,,,,,,,,,,
10/06/2020 14:03:34.538 ,0,,,,,,,,,,,
10/06/2020 15:09:11.580 ,26,,,,,,,,,,,
10/06/2020 15:09:28.303 ,3,,,,,,,,,,,
10/06/2020 15:09:13.274 ,1,,,,,,,,,,,
10/06/2020 15:08:21.032 ,34,,,,,,,,,,,
10/06/2020 15:09:25.377 ,34,,,,,,,,,,,
10/06/2020 15:09:53.165 ,3,,,,,,,,,,,
10/06/2020 15:07:55.800 ,77,,,,,,,,,,,
10/06/2020 15:09:27.593 ,1,,,,,,,,,,,
10/06/2020 15:08:44.343 ,25,,,,,,,,,,,
10/06/2020 15:09:54.593 ,1,,,,,,,,,,,
10/06/2020 15:09:21.598 ,0,,,,,,,,,,,
10/06/2020 15:08:59.869 ,25,,,,,,,,,,,
10/06/2020 15:08:50.059 ,26,,,,,,,,,,,
10/06/2020 15:08:56.537 ,28,,,,,,,,,,,
10/06/2020 15:09:56.241 ,0,,,,,,,,,,,
10/06/2020 15:09:52.629 ,1,,,,,,,,,,,
10/06/2020 15:08:57.368 ,27,,,,,,,,,,,
10/06/2020 15:09:50.653 ,33,,,,,,,,,,,
10/06/2020 15:10:26.849 ,1,,,,,,,,,,,
10/06/2020 15:09:56.266 ,4,,,,,,,,,,,
10/06/2020 15:09:53.939 ,3,,,,,,,,,,,
10/06/2020 15:09:44.316 ,1,,,,,,,,,,,
10/06/2020 15:09:53.586 ,1,,,,,,,,,,,
10/06/2020 15:10:34.204 ,1,,,,,,,,,,,
10/06/2020 15:10:25.890 ,3,,,,,,,,,,,
10/06/2020 15:10:28.428 ,3,,,,,,,,,,,
10/06/2020 15:10:12.395 ,2,,,,,,,,,,,
10/06/2020 15:10:00.926 ,0,,,,,,,,,,,
10/06/2020 15:10:53.233 ,0,,,,,,,,,,,
10/06/2020 15:09:28.938 ,30,,,,,,,,,,,
10/06/2020 15:09:37.570 ,61,,,,,,,,,,,
10/06/2020 15:09:56.729 ,1,,,,,,,,,,,
10/06/2020 15:10:03.407 ,58,,,,,,,,,,,
10/06/2020 15:09:16.806 ,27,,,,,,,,,,,
10/06/2020 15:10:38.722 ,22,,,,,,,,,,,
10/06/2020 15:10:39.496 ,5,,,,,,,,,,,
10/06/2020 15:10:11.723 ,3,,,,,,,,,,,
10/06/2020 15:10:39.189 ,1,,,,,,,,,,,
10/06/2020 15:10:46.339 ,1,,,,,,,,,,,
10/06/2020 15:09:56.264 ,3,,,,,,,,,,,
10/06/2020 15:10:49.555 ,23,,,,,,,,,,,
10/06/2020 15:10:53.407 ,5,,,,,,,,,,,
10/06/2020 15:10:29.189 ,1,,,,,,,,,,,
10/06/2020 15:11:02.114 ,2,,,,,,,,,,,
10/06/2020 15:11:18.369 ,1,,,,,,,,,,,
10/06/2020 15:10:41.887 ,23,,,,,,,,,,,
10/06/2020 15:10:56.761 ,20,,,,,,,,,,,
10/06/2020 15:10:33.985 ,20,,,,,,,,,,,
10/06/2020 15:10:45.918 ,3,,,,,,,,,,,
10/06/2020 15:10:33.227 ,24,,,,,,,,,,,
10/06/2020 15:10:38.562 ,23,,,,,,,,,,,
10/06/2020 15:11:19.150 ,3,,,,,,,,,,,
10/06/2020 15:11:08.582 ,1,,,,,,,,,,,
10/06/2020 15:10:50.819 ,1,,,,,,,,,,,
10/06/2020 15:11:07.950 ,20,,,,,,,,,,,
10/06/2020 15:09:29.989 ,39,,,,,,,,,,,
10/06/2020 15:10:53.719 ,1,,,,,,,,,,,
10/06/2020 15:09:35.976 ,11,,,,,,,,,,,
10/06/2020 15:09:58.278 ,0,,,,,,,,,,,
10/06/2020 15:11:03.365 ,24,,,,,,,,,,,
10/06/2020 15:10:52.480 ,1,,,,,,,,,,,
10/06/2020 15:11:19.295 ,0,,,,,,,,,,,
10/06/2020 15:10:47.739 ,1,,,,,,,,,,,
10/06/2020 15:10:32.727 ,1,,,,,,,,,,,
10/06/2020 15:10:49.157 ,2,,,,,,,,,,,
10/06/2020 15:11:03.590 ,22,,,,,,,,,,,
10/06/2020 15:11:26.033 ,0,,,,,,,,,,,
10/06/2020 15:10:51.496 ,22,,,,,,,,,,,
10/06/2020 15:09:43.945 ,53,,,,,,,,,,,
10/06/2020 15:09:59.854 ,78,,,,,,,,,,,
10/06/2020 15:10:49.734 ,1,,,,,,,,,,,
10/06/2020 15:10:39.560 ,23,,,,,,,,,,,
10/06/2020 15:11:25.062 ,1,,,,,,,,,,,
10/06/2020 15:11:01.075 ,60,,,,,,,,,,,
10/06/2020 15:11:43.504 ,3,,,,,,,,,,,
10/06/2020 15:10:53.895 ,2,,,,,,,,,,,
10/06/2020 15:10:58.105 ,22,,,,,,,,,,,
10/06/2020 15:11:29.749 ,22,,,,,,,,,,,
10/06/2020 13:54:59.166 ,22,,,,,,,,,,,
10/06/2020 13:55:33.961 ,17,,,,,,,,,,,
10/06/2020 13:55:55.602 ,0,,,,,,,,,,,
10/06/2020 13:55:02.670 ,0,,,,,,,,,,,
10/06/2020 13:54:58.821 ,20,,,,,,,,,,,
10/06/2020 13:54:51.942 ,20,,,,,,,,,,,
10/06/2020 13:55:56.041 ,0,,,,,,,,,,,
10/06/2020 13:55:53.479 ,0,,,,,,,,,,,
10/06/2020 13:55:39.778 ,0,,,,,,,,,,,
10/06/2020 13:55:57.803 ,0,,,,,,,,,,,
10/06/2020 13:55:55.967 ,0,,,,,,,,,,,
10/06/2020 13:55:36.499 ,0,,,,,,,,,,,
10/06/2020 13:55:15.836 ,1,,,,,,,,,,,
10/06/2020 13:56:03.003 ,0,,,,,,,,,,,
10/06/2020 13:55:43.313 ,0,,,,,,,,,,,
10/06/2020 13:55:13.976 ,20,,,,,,,,,,,
10/06/2020 13:56:02.872 ,0,,,,,,,,,,,
10/06/2020 13:55:56.184 ,0,,,,,,,,,,,
10/06/2020 13:55:23.982 ,0,,,,,,,,,,,
10/06/2020 13:55:43.671 ,1,,,,,,,,,,,
10/06/2020 13:55:00.127 ,20,,,,,,,,,,,
10/06/2020 13:55:02.611 ,0,,,,,,,,,,,
10/06/2020 13:55:43.455 ,0,,,,,,,,,,,
10/06/2020 13:55:15.356 ,4,,,,,,,,,,,
10/06/2020 13:55:55.955 ,0,,,,,,,,,,,
10/06/2020 13:55:04.546 ,20,,,,,,,,,,,
10/06/2020 13:55:43.458 ,0,,,,,,,,,,,
10/06/2020 13:56:03.221 ,0,,,,,,,,,,,
10/06/2020 13:55:48.892 ,0,,,,,,,,,,,
10/06/2020 13:56:03.018 ,0,,,,,,,,,,,
10/06/2020 13:56:06.127 ,0,,,,,,,,,,,
10/06/2020 13:56:04.029 ,0,,,,,,,,,,,
10/06/2020 13:56:03.003 ,0,,,,,,,,,,,
10/06/2020 13:54:40.560 ,0,,,,,,,,,,,
10/06/2020 13:55:43.263 ,0,,,,,,,,,,,
10/06/2020 13:55:28.838 ,20,,,,,,,,,,,
10/06/2020 13:56:04.895 ,0,,,,,,,,,,,
10/06/2020 13:55:10.752 ,23,,,,,,,,,,,
10/06/2020 13:56:02.997 ,0,,,,,,,,,,,
10/06/2020 13:56:03.134 ,0,,,,,,,,,,,
10/06/2020 13:56:13.252 ,0,,,,,,,,,,,
10/06/2020 13:55:35.797 ,0,,,,,,,,,,,
10/06/2020 13:56:08.761 ,0,,,,,,,,,,,
10/06/2020 13:56:03.036 ,0,,,,,,,,,,,
10/06/2020 13:55:35.955 ,0,,,,,,,,,,,
10/06/2020 13:55:47.609 ,3,,,,,,,,,,,
10/06/2020 13:55:43.233 ,0,,,,,,,,,,,
10/06/2020 13:55:57.031 ,0,,,,,,,,,,,
10/06/2020 13:55:20.622 ,22,,,,,,,,,,,
10/06/2020 13:56:28.205 ,0,,,,,,,,,,,
10/06/2020 13:56:02.866 ,0,,,,,,,,,,,
10/06/2020 13:55:30.060 ,21,,,,,,,,,,,
10/06/2020 13:55:35.925 ,0,,,,,,,,,,,
10/06/2020 13:55:56.181 ,0,,,,,,,,,,,
10/06/2020 13:55:46.108 ,2,,,,,,,,,,,
10/06/2020 13:55:55.957 ,0,,,,,,,,,,,
10/06/2020 13:56:03.053 ,0,,,,,,,,,,,
10/06/2020 13:55:58.436 ,0,,,,,,,,,,,
10/06/2020 13:55:25.617 ,22,,,,,,,,,,,
10/06/2020 13:55:43.186 ,0,,,,,,,,,,,
10/06/2020 13:55:35.808 ,0,,,,,,,,,,,
10/06/2020 13:55:55.911 ,0,,,,,,,,,,,
10/06/2020 13:55:52.219 ,1,,,,,,,,,,,
10/06/2020 13:55:15.748 ,5,,,,,,,,,,,
10/06/2020 13:55:21.915 ,1,,,,,,,,,,,
10/06/2020 13:56:11.018 ,0,,,,,,,,,,,
10/06/2020 13:56:16.437 ,3,,,,,,,,,,,
10/06/2020 13:55:57.803 ,0,,,,,,,,,,,
10/06/2020 13:55:35.936 ,0,,,,,,,,,,,
10/06/2020 13:55:55.938 ,0,,,,,,,,,,,
10/06/2020 13:55:57.872 ,0,,,,,,,,,,,
10/06/2020 13:56:04.715 ,0,,,,,,,,,,,
10/06/2020 13:56:01.974 ,2,,,,,,,,,,,
10/06/2020 13:56:08.500 ,23,,,,,,,,,,,
10/06/2020 13:55:23.434 ,20,,,,,,,,,,,
10/06/2020 13:56:08.812 ,0,,,,,,,,,,,
10/06/2020 13:55:56.614 ,0,,,,,,,,,,,
10/06/2020 13:55:25.886 ,22,,,,,,,,,,,
10/06/2020 13:56:15.741 ,22,,,,,,,,,,,
10/06/2020 13:55:55.955 ,0,,,,,,,,,,,
10/06/2020 13:56:06.734 ,21,,,,,,,,,,,
10/06/2020 13:56:04.064 ,0,,,,,,,,,,,
10/06/2020 13:55:57.619 ,0,,,,,,,,,,,
10/06/2020 13:56:23.512 ,0,,,,,,,,,,,
10/06/2020 13:55:22.849 ,22,,,,,,,,,,,
10/06/2020 13:55:40.082 ,24,,,,,,,,,,,
10/06/2020 13:55:44.784 ,22,,,,,,,,,,,
10/06/2020 13:55:33.068 ,20,,,,,,,,,,,
10/06/2020 13:55:46.342 ,0,,,,,,,,,,,
10/06/2020 13:56:08.890 ,24,,,,,,,,,,,
10/06/2020 13:56:55.882 ,0,,,,,,,,,,,
10/06/2020 13:56:46.956 ,0,,,,,,,,,,,
10/06/2020 13:56:55.872 ,0,,,,,,,,,,,
10/06/2020 13:55:58.044 ,0,,,,,,,,,,,
10/06/2020 13:55:55.491 ,0,,,,,,,,,,,
10/06/2020 13:56:13.191 ,0,,,,,,,,,,,
10/06/2020 13:56:07.466 ,21,,,,,,,,,,,
10/06/2020 13:56:14.906 ,25,,,,,,,,,,,
10/06/2020 13:56:26.197 ,26,,,,,,,,,,,
10/06/2020 13:55:51.531 ,0,,,,,,,,,,,
10/06/2020 13:56:55.797 ,0,,,,,,,,,,,
10/06/2020 13:56:09.982 ,0,,,,,,,,,,,
10/06/2020 13:56:12.333 ,0,,,,,,,,,,,
10/06/2020 13:56:46.814 ,0,,,,,,,,,,,
10/06/2020 13:55:58.435 ,0,,,,,,,,,,,
10/06/2020 13:55:42.910 ,21,,,,,,,,,,,
10/06/2020 13:56:56.092 ,0,,,,,,,,,,,
10/06/2020 13:55:53.639 ,1,,,,,,,,,,,
10/06/2020 13:57:06.842 ,0,,,,,,,,,,,
10/06/2020 13:56:13.095 ,0,,,,,,,,,,,
10/06/2020 13:55:45.833 ,5,,,,,,,,,,,
10/06/2020 13:55:59.676 ,0,,,,,,,,,,,
10/06/2020 13:56:24.112 ,28,,,,,,,,,,,
10/06/2020 13:56:55.876 ,0,,,,,,,,,,,
10/06/2020 13:56:46.994 ,0,,,,,,,,,,,
10/06/2020 13:56:58.578 ,0,,,,,,,,,,,
10/06/2020 13:56:46.942 ,0,,,,,,,,,,,
10/06/2020 13:56:55.925 ,0,,,,,,,,,,,
10/06/2020 13:56:20.841 ,0,,,,,,,,,,,
10/06/2020 13:56:15.441 ,23,,,,,,,,,,,
10/06/2020 13:57:02.671 ,0,,,,,,,,,,,
10/06/2020 13:56:46.900 ,0,,,,,,,,,,,
10/06/2020 13:56:47.151 ,0,,,,,,,,,,,
10/06/2020 13:56:46.821 ,0,,,,,,,,,,,
10/06/2020 13:56:48.336 ,0,,,,,,,,,,,
10/06/2020 13:56:00.631 ,0,,,,,,,,,,,
10/06/2020 13:56:18.835 ,0,,,,,,,,,,,
10/06/2020 13:56:56.005 ,0,,,,,,,,,,,
10/06/2020 13:56:47.024 ,0,,,,,,,,,,,
10/06/2020 13:55:39.942 ,0,,,,,,,,,,,
10/06/2020 13:56:18.132 ,0,,,,,,,,,,,
10/06/2020 13:56:14.051 ,21,,,,,,,,,,,
10/06/2020 13:56:06.894 ,0,,,,,,,,,,,
10/06/2020 13:56:13.363 ,22,,,,,,,,,,,
10/06/2020 13:56:40.751 ,0,,,,,,,,,,,
10/06/2020 13:57:14.946 ,0,,,,,,,,,,,
10/06/2020 13:56:02.674 ,23,,,,,,,,,,,
10/06/2020 13:56:52.823 ,21,,,,,,,,,,,
10/06/2020 13:56:33.431 ,0,,,,,,,,,,,
10/06/2020 13:57:09.188 ,0,,,,,,,,,,,
10/06/2020 13:56:33.276 ,32,,,,,,,,,,,
10/06/2020 13:56:09.877 ,23,,,,,,,,,,,
10/06/2020 13:56:53.965 ,0,,,,,,,,,,,
10/06/2020 13:56:55.894 ,0,,,,,,,,,,,
10/06/2020 13:56:54.852 ,0,,,,,,,,,,,
10/06/2020 13:56:46.960 ,0,,,,,,,,,,,
10/06/2020 13:56:27.908 ,26,,,,,,,,,,,
10/06/2020 13:56:50.315 ,0,,,,,,,,,,,
10/06/2020 13:56:58.651 ,0,,,,,,,,,,,
10/06/2020 13:57:21.944 ,4,,,,,,,,,,,
10/06/2020 13:57:31.827 ,1,,,,,,,,,,,
10/06/2020 13:57:29.230 ,3,,,,,,,,,,,
10/06/2020 13:56:19.818 ,21,,,,,,,,,,,
10/06/2020 13:56:32.776 ,36,,,,,,,,,,,
10/06/2020 13:56:47.077 ,0,,,,,,,,,,,
10/06/2020 13:56:46.861 ,0,,,,,,,,,,,
10/06/2020 13:56:56.020 ,0,,,,,,,,,,,
10/06/2020 13:56:47.016 ,0,,,,,,,,,,,
10/06/2020 13:56:08.696 ,22,,,,,,,,,,,
10/06/2020 13:56:37.487 ,41,,,,,,,,,,,
10/06/2020 13:56:38.070 ,36,,,,,,,,,,,
10/06/2020 13:57:29.997 ,1,,,,,,,,,,,
10/06/2020 13:57:37.233 ,4,,,,,,,,,,,
10/06/2020 13:58:06.498 ,0,,,,,,,,,,,
10/06/2020 13:58:06.741 ,0,,,,,,,,,,,
10/06/2020 13:58:06.621 ,0,,,,,,,,,,,
10/06/2020 13:56:33.265 ,37,,,,,,,,,,,
10/06/2020 13:56:29.607 ,48,,,,,,,,,,,
10/06/2020 15:22:58.612 ,25,,,,,,,,,,,
10/06/2020 15:22:53.008 ,20,,,,,,,,,,,
10/06/2020 15:23:12.284 ,21,,,,,,,,,,,
10/06/2020 15:23:30.597 ,0,,,,,,,,,,,
10/06/2020 15:23:15.779 ,0,,,,,,,,,,,
10/06/2020 15:23:36.883 ,21,,,,,,,,,,,
10/06/2020 15:23:27.246 ,20,,,,,,,,,,,
10/06/2020 15:23:58.361 ,21,,,,,,,,,,,
10/06/2020 15:23:12.907 ,18,,,,,,,,,,,
10/06/2020 15:23:40.166 ,22,,,,,,,,,,,
10/06/2020 15:23:50.378 ,21,,,,,,,,,,,
10/06/2020 15:24:33.849 ,2,,,,,,,,,,,
10/06/2020 15:24:17.022 ,21,,,,,,,,,,,
10/06/2020 15:24:22.846 ,23,,,,,,,,,,,
10/06/2020 15:24:10.995 ,22,,,,,,,,,,,
10/06/2020 15:24:30.573 ,23,,,,,,,,,,,
10/06/2020 15:23:48.331 ,6,,,,,,,,,,,
10/06/2020 15:23:12.081 ,22,,,,,,,,,,,
10/06/2020 15:23:47.679 ,2,,,,,,,,,,,
10/06/2020 15:23:09.463 ,67,,,,,,,,,,,
10/06/2020 15:23:29.617 ,22,,,,,,,,,,,
10/06/2020 15:24:01.180 ,23,,,,,,,,,,,
10/06/2020 15:23:32.031 ,21,,,,,,,,,,,
10/06/2020 15:24:20.815 ,16,,,,,,,,,,,
10/06/2020 15:23:23.164 ,22,,,,,,,,,,,
10/06/2020 15:24:37.601 ,20,,,,,,,,,,,
10/06/2020 15:23:32.891 ,22,,,,,,,,,,,
10/06/2020 15:24:03.131 ,1,,,,,,,,,,,
10/06/2020 15:24:03.011 ,3,,,,,,,,,,,
10/06/2020 15:23:29.159 ,24,,,,,,,,,,,
10/06/2020 15:24:04.846 ,22,,,,,,,,,,,
10/06/2020 15:23:41.137 ,20,,,,,,,,,,,
10/06/2020 15:23:25.994 ,21,,,,,,,,,,,
10/06/2020 15:23:35.920 ,20,,,,,,,,,,,
10/06/2020 15:24:30.834 ,23,,,,,,,,,,,
10/06/2020 15:23:57.942 ,21,,,,,,,,,,,
10/06/2020 15:23:51.617 ,20,,,,,,,,,,,
10/06/2020 15:23:53.292 ,22,,,,,,,,,,,
10/06/2020 15:24:35.103 ,24,,,,,,,,,,,
10/06/2020 15:24:36.838 ,2,,,,,,,,,,,
10/06/2020 15:24:29.496 ,23,,,,,,,,,,,
10/06/2020 15:24:41.908 ,0,,,,,,,,,,,
10/06/2020 15:24:34.851 ,19,,,,,,,,,,,
10/06/2020 15:23:47.381 ,18,,,,,,,,,,,
10/06/2020 15:25:03.175 ,0,,,,,,,,,,,
10/06/2020 15:24:50.401 ,24,,,,,,,,,,,
10/06/2020 15:24:19.407 ,21,,,,,,,,,,,
10/06/2020 15:24:20.965 ,20,,,,,,,,,,,
10/06/2020 15:24:36.781 ,27,,,,,,,,,,,
10/06/2020 15:24:06.185 ,21,,,,,,,,,,,
10/06/2020 15:24:51.776 ,33,,,,,,,,,,,
10/06/2020 15:23:38.777 ,6,,,,,,,,,,,
10/06/2020 15:24:55.555 ,0,,,,,,,,,,,
10/06/2020 15:24:48.885 ,0,,,,,,,,,,,
10/06/2020 15:24:28.303 ,23,,,,,,,,,,,
10/06/2020 15:24:32.841 ,22,,,,,,,,,,,
10/06/2020 15:24:42.969 ,23,,,,,,,,,,,
10/06/2020 15:24:31.803 ,23,,,,,,,,,,,
10/06/2020 15:24:56.881 ,0,,,,,,,,,,,
10/06/2020 15:23:41.424 ,23,,,,,,,,,,,
10/06/2020 15:24:46.257 ,26,,,,,,,,,,,
10/06/2020 15:25:00.998 ,0,,,,,,,,,,,
10/06/2020 15:24:22.607 ,2,,,,,,,,,,,
10/06/2020 15:24:57.289 ,36,,,,,,,,,,,
10/06/2020 15:24:56.964 ,0,,,,,,,,,,,
10/06/2020 15:24:56.703 ,0,,,,,,,,,,,
10/06/2020 15:25:51.272 ,0,,,,,,,,,,,
10/06/2020 15:24:58.417 ,37,,,,,,,,,,,
10/06/2020 14:13:25.814 ,0,,,,,,,,,,,
10/06/2020 14:13:37.859 ,22,,,,,,,,,,,
10/06/2020 14:13:12.932 ,0,,,,,,,,,,,
10/06/2020 14:13:17.517 ,0,,,,,,,,,,,
10/06/2020 14:13:41.173 ,0,,,,,,,,,,,
10/06/2020 14:13:56.909 ,3,,,,,,,,,,,
10/06/2020 14:13:54.645 ,0,,,,,,,,,,,
10/06/2020 14:12:50.894 ,20,,,,,,,,,,,
10/06/2020 14:13:46.842 ,0,,,,,,,,,,,
10/06/2020 14:13:27.016 ,0,,,,,,,,,,,
10/06/2020 14:12:50.637 ,20,,,,,,,,,,,
10/06/2020 14:13:30.740 ,0,,,,,,,,,,,
10/06/2020 14:13:30.734 ,22,,,,,,,,,,,
10/06/2020 14:13:53.157 ,24,,,,,,,,,,,
10/06/2020 14:14:05.348 ,0,,,,,,,,,,,
10/06/2020 14:13:07.855 ,0,,,,,,,,,,,
10/06/2020 14:13:22.360 ,0,,,,,,,,,,,
10/06/2020 14:13:44.884 ,0,,,,,,,,,,,
10/06/2020 14:13:28.134 ,21,,,,,,,,,,,
10/06/2020 14:13:47.006 ,1,,,,,,,,,,,
10/06/2020 14:13:49.752 ,1,,,,,,,,,,,
10/06/2020 14:13:57.185 ,0,,,,,,,,,,,
10/06/2020 14:13:44.089 ,20,,,,,,,,,,,
10/06/2020 14:13:11.738 ,4,,,,,,,,,,,
10/06/2020 14:13:35.480 ,4,,,,,,,,,,,
10/06/2020 14:14:00.933 ,2,,,,,,,,,,,
10/06/2020 14:13:32.370 ,1,,,,,,,,,,,
10/06/2020 14:13:44.357 ,1,,,,,,,,,,,
10/06/2020 14:13:23.845 ,0,,,,,,,,,,,
10/06/2020 14:13:44.156 ,21,,,,,,,,,,,
10/06/2020 14:13:47.118 ,0,,,,,,,,,,,
10/06/2020 14:12:02.104 ,21,,,,,,,,,,,
10/06/2020 14:13:25.884 ,20,,,,,,,,,,,
10/06/2020 14:13:49.072 ,0,,,,,,,,,,,
10/06/2020 14:13:07.356 ,24,,,,,,,,,,,
10/06/2020 14:14:09.334 ,0,,,,,,,,,,,
10/06/2020 14:13:41.528 ,18,,,,,,,,,,,
10/06/2020 14:13:47.718 ,1,,,,,,,,,,,
10/06/2020 14:13:51.402 ,0,,,,,,,,,,,
10/06/2020 14:14:39.638 ,1,,,,,,,,,,,
10/06/2020 14:13:00.224 ,23,,,,,,,,,,,
10/06/2020 14:13:55.802 ,0,,,,,,,,,,,
10/06/2020 14:12:56.595 ,21,,,,,,,,,,,
